userId,courseId,course_name,rating
2865,33,basic-statistics,5
20264,386,nlp-sequence-models,5
23986,234,gis,5
13066,348,marketing-digital,5
14312,368,moral-politics,4
20084,4,actualizacion-manejo-diabetes-tipo-2,5
5873,199,financial-markets-global,5
944,114,data-analysis-with-python,5
18922,348,marketing-digital,5
35497,454,python-programming-introduction,4
23474,259,html-css-javascript-for-web-developers,5
13162,362,ml-foundations,5
33757,429,programming-fundamentals,5
20126,9,ai-for-everyone,5
26151,386,nlp-sequence-models,5
24942,329,learn-korean,5
25552,44,blockchain-basics,5
2914,441,python-crash-course,5
16832,381,neural-networks-deep-learning,4
5766,82,computer-networking,4
16206,320,it-security,5
2880,380,negotiation-skills,5
28502,439,python,4
213,96,corporate-finance-essentials,5
23410,381,neural-networks-deep-learning,4
9899,551,uva-darden-digital-product-management,5
10282,229,gestionempresarialpyme,4
4927,478,search-engine-optimization,5
8424,125,deep-neural-network,5
31683,457,quantitative-methods,5
12926,524,technical-support-fundamentals,4
40443,295,introclassicalmusic,5
31295,526,tensorflow-sequences-time-series-and-prediction,5
33774,332,learning-how-to-learn,5
5410,306,introduction-psych,5
514,323,journalism,5
950,309,introduction-tensorflow,5
32599,362,ml-foundations,5
9343,467,reussir-le-changement,4
27771,101,covid-19-what-you-need-to-know,5
29232,9,ai-for-everyone,5
32139,55,camino-excelencia-gestion-proyectos,5
7880,393,open-source-tools-for-data-science,2
37102,380,negotiation-skills,5
28658,540,understanding-financial-markets,5
1068,120,data-scientists-tools,5
4465,576,wharton-introduction-spreadsheets-models,5
39727,440,python-basics,5
37955,517,system-administration-it-infrastructure-services,5
7973,371,multivariate-calculus-machine-learning,5
36203,332,learning-how-to-learn,5
27492,381,neural-networks-deep-learning,5
4360,371,multivariate-calculus-machine-learning,4
22790,180,excel-data-analysis,5
20440,508,strategic-management,4
22215,148,ecology-conservation,5
16999,36,bcg-uva-darden-digital-transformation,5
296,420,privacy-law-data-protection,5
20763,412,positive-psychology-resilience,5
8870,21,aprendiendo-a-aprender,5
12155,201,finanzas-empresariales,5
17707,160,english-principles,5
37827,146,duke-programming-web,5
26435,524,technical-support-fundamentals,5
5263,427,professional-emails-english,5
11395,307,introduction-psychology,5
11657,442,python-data,5
23162,32,aws-machine-learning,5
32522,106,crypto,5
34251,337,machine-learning,5
22873,342,mafash,4
4893,361,mindshift,4
31922,63,childnutrition,5
11300,182,excel-essentials,5
30323,379,negotiation,5
5824,186,excel-vba-for-creative-problem-solving-part-1,4
30867,475,science-exercise,5
2657,128,dentistry101,5
21485,289,intro-data-science-programacion-estadistica-r,5
7726,446,python-for-applied-data-science-ai,5
30922,467,reussir-le-changement,1
17796,443,python-data-analysis,4
19484,576,wharton-introduction-spreadsheets-models,4
18358,427,professional-emails-english,5
22728,399,pca-machine-learning,4
18626,529,the-science-of-well-being,5
19079,229,gestionempresarialpyme,5
19822,439,python,5
17324,182,excel-essentials,5
11828,248,google-kubernetes-engine,4
14886,442,python-data,5
27374,439,python,5
5373,9,ai-for-everyone,5
9407,365,modern-world,4
15833,337,machine-learning,5
22149,582,wharton-quantitative-modeling,5
8835,524,technical-support-fundamentals,5
32611,337,machine-learning,5
39256,36,bcg-uva-darden-digital-transformation,5
21768,519,systems-engineering,1
18139,120,data-scientists-tools,5
24930,227,gestion-organizaciones-efectivas,4
31282,396,os-power-user,5
15850,445,python-databases,4
9879,401,perfect-tenses-modals,5
14497,84,contabilidad,5
3658,348,marketing-digital,5
2768,436,psychological-first-aid,5
29912,182,excel-essentials,5
31248,586,what-is-datascience,5
24934,443,python-data-analysis,5
18311,269,information-security-data,4
27353,524,technical-support-fundamentals,5
27094,423,probability-intro,5
2459,31,aws-fundamentals-going-cloud-native,5
3474,12,algorithmic-toolbox,5
17524,183,excel-intermediate-1,5
2746,538,typography,5
31887,91,conversational-experiences-dialogflow,5
18957,450,python-network-data,5
39688,298,introduction-cybersecurity-cyber-attacks,5
3796,220,gcp-fundamentals,5
13511,12,algorithmic-toolbox,5
23965,19,anticorrupcion-introduccion,5
1780,380,negotiation-skills,5
40303,429,programming-fundamentals,4
23920,478,search-engine-optimization,4
17655,436,psychological-first-aid,4
16089,179,excel-aplicado-negocios-avanzado,4
32459,222,gcp-infrastructure-foundation,5
1298,353,matlab,5
4042,340,machine-learning-projects,5
15314,524,technical-support-fundamentals,5
233,231,getting-started-with-essay-writing,5
24395,439,python,4
17809,524,technical-support-fundamentals,5
6400,175,everyday-excel-part-1,5
32533,332,learning-how-to-learn,5
13940,438,public-speaking,5
30533,497,spanish-vocabulary-meeting-people,5
25953,22,aprendiendo-programar-python,5
17597,8,agile-atlassian-jira,5
18265,586,what-is-datascience,5
10293,380,negotiation-skills,5
38265,450,python-network-data,5
3692,337,machine-learning,4
33698,381,neural-networks-deep-learning,5
19555,229,gestionempresarialpyme,5
11136,259,html-css-javascript-for-web-developers,5
35419,96,corporate-finance-essentials,5
35740,418,principles-of-macroeconomics,5
16107,102,craft-of-plot,5
4485,268,industrial-biotech,5
6217,558,ux-design-fundamentals,5
26795,298,introduction-cybersecurity-cyber-attacks,5
14338,57,careerdevelopment,5
31762,9,ai-for-everyone,5
33958,500,sports-marketing,5
33644,14,analytics-business-metrics,5
22131,524,technical-support-fundamentals,5
37017,92,convolutional-neural-networks,5
35362,381,neural-networks-deep-learning,5
20830,392,oilandgas,4
35837,398,pap,5
9239,9,ai-for-everyone,4
33403,9,ai-for-everyone,5
2681,586,what-is-datascience,5
25887,391,object-oriented-java,4
5314,450,python-network-data,5
25146,332,learning-how-to-learn,5
30196,535,troubleshooting-debugging-techniques,5
17247,586,what-is-datascience,5
33426,329,learn-korean,5
13599,289,intro-data-science-programacion-estadistica-r,5
18599,410,positive-psychology,5
5782,25,astro,5
7718,101,covid-19-what-you-need-to-know,5
2188,125,deep-neural-network,5
25170,40,big-data-introduction,5
32738,220,gcp-fundamentals,5
353,427,professional-emails-english,4
58,505,stem-cells,5
38018,6,addiction-treatment,5
5693,199,financial-markets-global,5
6060,183,excel-intermediate-1,4
1085,52,business-transformation-google-cloud,5
6914,391,object-oriented-java,5
28415,349,marketing-gerencial,5
38748,443,python-data-analysis,3
17855,82,computer-networking,5
7079,524,technical-support-fundamentals,5
37385,384,neuromarketing,5
27163,158,engineering-mechanics-statics,5
3180,323,journalism,5
32926,441,python-crash-course,5
37171,539,understanding-arguments,5
34865,120,data-scientists-tools,4
5035,215,fundamentals-of-reinforcement-learning,4
10035,329,learn-korean,5
17310,206,food-and-health,5
3477,296,introcss,5
5290,202,finanzas-personales,5
27680,298,introduction-cybersecurity-cyber-attacks,4
5211,443,python-data-analysis,3
22216,427,professional-emails-english,4
17674,572,wharton-entrepreneurship-opportunity,5
30711,439,python,3
21041,529,the-science-of-well-being,5
33974,450,python-network-data,5
31582,442,python-data,5
30766,221,gcp-infrastructure-core-services,5
28086,82,computer-networking,5
4287,441,python-crash-course,3
16857,82,computer-networking,4
1604,345,manage-health-covid-19,5
7115,40,big-data-introduction,5
6959,182,excel-essentials,5
40243,291,intro-programming,5
981,9,ai-for-everyone,5
11539,399,pca-machine-learning,3
33167,144,ds,4
21345,439,python,4
28026,577,wharton-launching-startup,5
33051,439,python,5
11951,573,wharton-finance,4
5099,457,quantitative-methods,4
9198,509,success,5
14612,293,intro-sql,5
21830,193,feminism-social-justice,5
6642,381,neural-networks-deep-learning,4
16048,476,sciwrite,5
15114,402,personal-branding,5
9188,524,technical-support-fundamentals,5
21054,55,camino-excelencia-gestion-proyectos,5
17700,332,learning-how-to-learn,5
14442,19,anticorrupcion-introduccion,4
36839,418,principles-of-macroeconomics,4
25575,77,company-future-management,5
26603,180,excel-data-analysis,5
20598,480,seo-fundamentals,5
25669,120,data-scientists-tools,3
9742,347,managing-human-resources,5
23729,529,the-science-of-well-being,5
1218,454,python-programming-introduction,4
37644,82,computer-networking,5
20704,398,pap,4
31810,381,neural-networks-deep-learning,5
9435,493,software-processes-and-agile-practices,5
26370,542,uol-machine-learning-for-all,5
14183,63,childnutrition,5
11047,347,managing-human-resources,5
36350,182,excel-essentials,4
30701,183,excel-intermediate-1,4
31630,439,python,5
13910,220,gcp-fundamentals,5
19092,139,dog-emotion-and-cognition,4
14271,361,mindshift,5
11064,453,python-plotting,2
27390,182,excel-essentials,5
3610,42,biohacking-your-brains-health,5
1180,206,food-and-health,5
17155,309,introduction-tensorflow,5
36747,84,contabilidad,5
35542,220,gcp-fundamentals,5
27136,332,learning-how-to-learn,4
4448,337,machine-learning,5
22210,277,international-criminal-law,5
21619,320,it-security,2
40498,63,childnutrition,5
36374,381,neural-networks-deep-learning,5
18053,184,excel-intermediate-2,4
34421,345,manage-health-covid-19,5
881,296,introcss,5
26643,310,introduction-to-ai,5
33033,439,python,5
10213,421,private-equity,4
19327,364,modern-art-ideas,3
14908,446,python-for-applied-data-science-ai,5
16030,9,ai-for-everyone,4
21761,524,technical-support-fundamentals,5
31737,433,project-planning,5
30912,386,nlp-sequence-models,3
19272,329,learn-korean,5
35228,5,addiction-and-the-brain,5
24506,453,python-plotting,2
33463,337,machine-learning,5
30508,549,uva-darden-design-thinking-innovation,5
33654,529,the-science-of-well-being,4
4758,443,python-data-analysis,4
5003,423,probability-intro,5
34890,331,learn-to-program,4
22012,439,python,5
5262,185,excel-para-negocios,4
29962,442,python-data,5
16004,383,neuroeconomics,3
29159,338,machine-learning-business-professionals,3
3127,124,decision-making,4
39824,332,learning-how-to-learn,5
13418,442,python-data,5
15172,524,technical-support-fundamentals,5
35403,337,machine-learning,3
20106,529,the-science-of-well-being,5
36099,524,technical-support-fundamentals,5
21774,305,introduction-programming-unity,5
34267,348,marketing-digital,5
20518,552,uva-darden-financial-accounting,4
6132,220,gcp-fundamentals,4
39131,439,python,5
30260,289,intro-data-science-programacion-estadistica-r,5
19368,55,camino-excelencia-gestion-proyectos,5
39667,421,private-equity,4
1436,160,english-principles,5
35908,82,computer-networking,5
10751,307,introduction-psychology,5
5159,102,craft-of-plot,5
3281,56,cancer,4
31017,427,professional-emails-english,5
20981,527,terrorism,5
16120,182,excel-essentials,5
1089,20,applied-data-science-capstone,4
26932,45,bootstrap-4,5
34460,301,introduction-genomics,5
39293,41,big-history,5
37580,467,reussir-le-changement,5
5198,257,how-things-work,5
11271,567,wharton-accounting,4
19463,442,python-data,5
252,551,uva-darden-digital-product-management,4
1218,259,html-css-javascript-for-web-developers,5
21746,340,machine-learning-projects,5
31852,540,understanding-financial-markets,3
29603,258,html,3
750,529,the-science-of-well-being,5
29270,524,technical-support-fundamentals,5
10837,202,finanzas-personales,5
3664,123,datasciencemathskills,4
33753,557,uva-darden-project-management,5
18686,524,technical-support-fundamentals,5
9507,398,pap,5
35523,25,astro,5
32817,494,solar-energy-basics,5
24283,355,medical-neuroscience,5
8302,72,clinicalsimulations,5
22028,214,fundamentals-of-graphic-design,5
24920,119,data-science-methodology,4
28324,301,introduction-genomics,4
13155,253,healing-with-the-arts,5
301,403,philosophy,4
33960,556,uva-darden-market-analytics,4
14171,220,gcp-fundamentals,5
29504,185,excel-para-negocios,5
920,381,neural-networks-deep-learning,5
37623,106,crypto,5
7568,337,machine-learning,3
29669,345,manage-health-covid-19,5
22096,307,introduction-psychology,5
35377,446,python-for-applied-data-science-ai,5
23506,338,machine-learning-business-professionals,5
1308,381,neural-networks-deep-learning,5
39144,348,marketing-digital,5
34871,330,learn-speak-korean1,5
28024,391,object-oriented-java,5
5352,571,wharton-customer-analytics,5
7551,179,excel-aplicado-negocios-avanzado,5
20882,222,gcp-infrastructure-foundation,5
23126,40,big-data-introduction,5
7756,329,learn-korean,5
9368,362,ml-foundations,5
20725,329,learn-korean,5
32467,259,html-css-javascript-for-web-developers,5
15820,447,python-for-data-visualization,5
14303,220,gcp-fundamentals,5
19209,41,big-history,5
20681,443,python-data-analysis,5
20331,389,nutrition-pregnancy,4
20582,340,machine-learning-projects,5
23946,368,moral-politics,5
1484,361,mindshift,5
23283,582,wharton-quantitative-modeling,5
8660,182,excel-essentials,5
6991,382,neurobiology,5
35987,248,google-kubernetes-engine,5
37077,446,python-for-applied-data-science-ai,4
37398,427,professional-emails-english,4
13566,175,everyday-excel-part-1,5
14977,379,negotiation,5
35744,556,uva-darden-market-analytics,5
25314,446,python-for-applied-data-science-ai,4
14681,329,learn-korean,5
30852,360,microeconomics,5
15236,316,introduction-to-software-product-management,5
8566,427,professional-emails-english,5
3545,518,systematic-review,5
14285,259,html-css-javascript-for-web-developers,5
27411,342,mafash,4
6432,43,bioinformatics,4
10099,524,technical-support-fundamentals,5
6698,222,gcp-infrastructure-foundation,5
5439,439,python,5
12645,450,python-network-data,4
30359,160,english-principles,5
33141,457,quantitative-methods,5
7817,123,datasciencemathskills,5
34429,83,construction-project-management,5
23193,433,project-planning,5
33709,218,gcp-big-data-ml-fundamentals,5
11599,524,technical-support-fundamentals,4
18967,16,anatomy403-1x,5
24719,407,plantknows,5
4146,206,food-and-health,5
15848,332,learning-how-to-learn,5
7406,231,getting-started-with-essay-writing,5
17612,524,technical-support-fundamentals,5
1431,182,excel-essentials,5
476,445,python-databases,5
37443,9,ai-for-everyone,5
17739,435,project-risk-management,5
19540,442,python-data,5
5395,440,python-basics,5
28881,446,python-for-applied-data-science-ai,3
24433,594,writing-for-business,5
24705,12,algorithmic-toolbox,5
10170,96,corporate-finance-essentials,4
13344,362,ml-foundations,5
2898,220,gcp-fundamentals,5
29018,529,the-science-of-well-being,5
6791,524,technical-support-fundamentals,5
35192,340,machine-learning-projects,5
9307,199,financial-markets-global,5
20261,393,open-source-tools-for-data-science,4
12302,120,data-scientists-tools,3
8741,386,nlp-sequence-models,5
31552,337,machine-learning,5
53,335,linear-algebra-machine-learning,5
37703,32,aws-machine-learning,5
25121,439,python,5
35515,102,craft-of-plot,5
31533,329,learn-korean,5
16400,289,intro-data-science-programacion-estadistica-r,5
8863,571,wharton-customer-analytics,5
8842,241,global-sustainable-development,5
36837,476,sciwrite,5
31009,450,python-network-data,5
16311,179,excel-aplicado-negocios-avanzado,5
1689,114,data-analysis-with-python,4
24551,440,python-basics,5
7994,5,addiction-and-the-brain,5
38864,353,matlab,5
18830,381,neural-networks-deep-learning,5
8982,353,matlab,4
8427,114,data-analysis-with-python,2
19068,341,machine-learning-with-python,5
32013,182,excel-essentials,5
34479,563,vital-signs,4
27367,586,what-is-datascience,5
26203,217,gamification,5
18974,389,nutrition-pregnancy,5
30314,439,python,5
25221,378,negociacion,5
451,390,object-oriented-design,5
26845,257,how-things-work,4
34928,381,neural-networks-deep-learning,5
17132,567,wharton-accounting,5
7670,524,technical-support-fundamentals,5
15200,206,food-and-health,5
1705,316,introduction-to-software-product-management,4
28074,338,machine-learning-business-professionals,4
34778,586,what-is-datascience,5
9089,441,python-crash-course,5
34654,199,financial-markets-global,3
15784,258,html,4
17817,21,aprendiendo-a-aprender,5
20152,439,python,5
19980,45,bootstrap-4,4
32215,529,the-science-of-well-being,4
31874,567,wharton-accounting,5
35088,470,roman-architecture,5
38803,436,psychological-first-aid,5
22875,12,algorithmic-toolbox,4
31064,362,ml-foundations,5
39032,342,mafash,5
2127,449,python-machine-learning,4
17103,440,python-basics,5
21644,572,wharton-entrepreneurship-opportunity,5
7059,139,dog-emotion-and-cognition,5
30381,402,personal-branding,5
38934,114,data-analysis-with-python,5
7899,571,wharton-customer-analytics,5
27562,322,java-programming,5
25240,119,data-science-methodology,3
14582,163,entrepreneur-changement,4
37178,340,machine-learning-projects,5
9141,404,philosophy-cognitive-sciences,2
34327,179,excel-aplicado-negocios-avanzado,4
17911,448,python-functions-files-dictionaries,4
26099,378,negociacion,5
36381,363,model-thinking,5
2630,433,project-planning,5
21194,433,project-planning,3
13527,571,wharton-customer-analytics,5
29876,381,neural-networks-deep-learning,5
40155,452,python-osnovy-programmirovaniya,5
40189,445,python-databases,5
12406,45,bootstrap-4,5
13824,306,introduction-psych,5
38383,347,managing-human-resources,5
19853,441,python-crash-course,5
14530,337,machine-learning,5
40535,340,machine-learning-projects,4
17025,524,technical-support-fundamentals,5
24590,527,terrorism,5
37416,353,matlab,5
28684,332,learning-how-to-learn,5
20213,361,mindshift,5
24111,9,ai-for-everyone,5
35605,340,machine-learning-projects,4
23937,189,exposure-photography,5
14709,498,speak-english-professionally,5
629,165,epidemic-pandemic-outbreak,5
26741,588,wind-energy,5
30778,386,nlp-sequence-models,4
29820,567,wharton-accounting,5
16883,381,neural-networks-deep-learning,5
33334,125,deep-neural-network,5
23121,298,introduction-cybersecurity-cyber-attacks,5
11170,529,the-science-of-well-being,5
22049,332,learning-how-to-learn,5
7900,398,pap,5
16494,569,wharton-contagious-viral-marketing,5
14217,332,learning-how-to-learn,5
33256,206,food-and-health,4
6829,475,science-exercise,5
39399,524,technical-support-fundamentals,5
38517,218,gcp-big-data-ml-fundamentals,5
17070,125,deep-neural-network,5
17360,332,learning-how-to-learn,5
38346,445,python-databases,5
34677,442,python-data,5
7075,524,technical-support-fundamentals,5
3826,309,introduction-tensorflow,5
14339,272,initiating-planning,5
2389,172,etudier-en-france,5
20101,353,matlab,5
2468,329,learn-korean,5
383,123,datasciencemathskills,4
7349,398,pap,5
11,436,psychological-first-aid,5
24609,311,introduction-to-calculus,5
5646,386,nlp-sequence-models,5
20981,258,html,4
15736,524,technical-support-fundamentals,5
34753,503,sql-for-data-science,4
21171,517,system-administration-it-infrastructure-services,5
8136,202,finanzas-personales,4
17346,443,python-data-analysis,5
14937,127,dental-medicine-penn,5
38890,77,company-future-management,5
5676,569,wharton-contagious-viral-marketing,4
5274,214,fundamentals-of-graphic-design,5
30211,498,speak-english-professionally,4
38931,341,machine-learning-with-python,5
2993,478,search-engine-optimization,5
146,170,essentials-global-health,5
37064,450,python-network-data,5
27961,214,fundamentals-of-graphic-design,4
24070,63,childnutrition,5
6776,121,data-visualization-tableau,2
37685,398,pap,5
14377,84,contabilidad,4
35503,187,excellence-operationnelle,5
33530,125,deep-neural-network,5
13181,32,aws-machine-learning,5
19014,443,python-data-analysis,5
39512,46,brand,5
19248,165,epidemic-pandemic-outbreak,5
20369,586,what-is-datascience,4
36984,352,mathematics-and-python,5
36555,433,project-planning,4
16575,136,discrete-optimization,4
19860,29,autodesk-revit-architectural-design,5
8208,524,technical-support-fundamentals,5
26006,332,learning-how-to-learn,5
19953,55,camino-excelencia-gestion-proyectos,4
11979,438,public-speaking,5
25871,199,financial-markets-global,5
34096,409,positive-psychiatry,5
13800,440,python-basics,5
2945,21,aprendiendo-a-aprender,5
22233,82,computer-networking,3
33609,203,finding-purpose-and-meaning-in-life,5
11417,82,computer-networking,5
27086,450,python-network-data,5
26443,583,wharton-success,5
5448,445,python-databases,5
3992,502,sql-data-science,4
13006,399,pca-machine-learning,1
19616,380,negotiation-skills,5
32855,17,animal-welfare,5
3131,320,it-security,5
23151,35,bayesian-statistics,5
11155,572,wharton-entrepreneurship-opportunity,5
34582,439,python,4
29498,115,data-analytics-for-lean-six-sigma,5
37831,158,engineering-mechanics-statics,4
38651,206,food-and-health,5
39722,447,python-for-data-visualization,5
17828,306,introduction-psych,5
496,339,machine-learning-duke,5
18414,586,what-is-datascience,5
27878,9,ai-for-everyone,5
8608,380,negotiation-skills,5
534,9,ai-for-everyone,4
31395,540,understanding-financial-markets,4
38540,206,food-and-health,5
20603,538,typography,4
14155,120,data-scientists-tools,4
17303,369,moralities,5
13164,12,algorithmic-toolbox,5
5095,92,convolutional-neural-networks,4
44,49,business,5
31730,265,iiot-google-cloud-platform,5
35880,182,excel-essentials,5
14671,340,machine-learning-projects,5
40579,381,neural-networks-deep-learning,4
13377,450,python-network-data,4
9379,524,technical-support-fundamentals,5
31297,348,marketing-digital,5
2527,120,data-scientists-tools,5
19873,588,wind-energy,3
3131,524,technical-support-fundamentals,5
16897,468,revisao-sistematica,5
31889,503,sql-for-data-science,5
1286,183,excel-intermediate-1,5
40320,209,forensic-science,5
16761,182,excel-essentials,5
17211,536,trunk-anatomy,5
39051,439,python,5
32243,527,terrorism,5
12541,337,machine-learning,5
13708,442,python-data,5
37460,120,data-scientists-tools,5
7517,439,python,5
15252,174,everyday-chinese-medicine,5
13865,322,java-programming,5
15178,445,python-databases,3
23000,516,sustainable-tourism,5
38642,102,craft-of-plot,1
2311,348,marketing-digital,5
14153,310,introduction-to-ai,5
6022,569,wharton-contagious-viral-marketing,5
36123,202,finanzas-personales,5
27550,380,negotiation-skills,4
27130,9,ai-for-everyone,5
2333,214,fundamentals-of-graphic-design,5
38646,530,theropods-birds,5
15475,125,deep-neural-network,5
25148,586,what-is-datascience,5
12148,529,the-science-of-well-being,5
27860,216,game-development,5
40169,354,mcmc-bayesian-statistics,5
19211,341,machine-learning-with-python,5
35874,182,excel-essentials,5
16239,393,open-source-tools-for-data-science,4
11936,25,astro,5
32842,407,plantknows,5
21646,478,search-engine-optimization,5
17735,220,gcp-fundamentals,5
21127,323,journalism,5
8881,345,manage-health-covid-19,5
9867,529,the-science-of-well-being,5
21653,439,python,4
37740,40,big-data-introduction,4
21903,524,technical-support-fundamentals,4
28017,444,python-data-visualization,5
29038,421,private-equity,5
924,582,wharton-quantitative-modeling,5
1804,337,machine-learning,5
481,441,python-crash-course,4
30248,517,system-administration-it-infrastructure-services,3
35710,524,technical-support-fundamentals,5
40196,243,golang-getting-started,4
15372,84,contabilidad,5
39169,220,gcp-fundamentals,3
3572,439,python,4
13068,17,animal-welfare,5
33813,332,learning-how-to-learn,5
3944,309,introduction-tensorflow,4
38035,539,understanding-arguments,5
1329,179,excel-aplicado-negocios-avanzado,5
15494,524,technical-support-fundamentals,5
20008,571,wharton-customer-analytics,5
22270,182,excel-essentials,5
5053,206,food-and-health,5
38922,147,dyslexia-difficulties,5
29848,439,python,4
3785,445,python-databases,5
20239,92,convolutional-neural-networks,3
12948,429,programming-fundamentals,5
40227,250,grammar-punctuation,5
1109,46,brand,5
15780,337,machine-learning,4
3710,48,build-a-computer,5
34699,50,business-english-intro,5
21680,13,american-law,5
13962,451,python-operating-system,5
9847,508,strategic-management,5
814,120,data-scientists-tools,5
33921,395,organizational-behavior,5
32690,14,analytics-business-metrics,5
11245,67,classification-vector-spaces-in-nlp,5
8181,101,covid-19-what-you-need-to-know,5
19979,421,private-equity,3
23387,549,uva-darden-design-thinking-innovation,5
38915,362,ml-foundations,5
139,158,engineering-mechanics-statics,5
12930,439,python,5
14787,381,neural-networks-deep-learning,5
10800,332,learning-how-to-learn,5
796,393,open-source-tools-for-data-science,3
28385,405,photography,5
32043,257,how-things-work,5
21805,421,private-equity,5
12570,235,global-diplomacy,5
28383,77,company-future-management,5
23662,443,python-data-analysis,4
6934,332,learning-how-to-learn,5
35236,511,supply-chain-logistics,4
21536,15,analytics-excel,5
24471,251,gte-sustainable-cities,5
26804,12,algorithmic-toolbox,5
27788,503,sql-for-data-science,5
36153,319,investment-management,5
8317,365,modern-world,5
23174,353,matlab,5
26273,259,html-css-javascript-for-web-developers,5
33294,238,global-environmental-management,5
16291,524,technical-support-fundamentals,5
39226,524,technical-support-fundamentals,5
37425,586,what-is-datascience,5
140,250,grammar-punctuation,4
7447,414,powerpoint-presentations,5
40276,391,object-oriented-java,5
31167,439,python,5
32778,40,big-data-introduction,5
39443,108,cs-fundamentals-2,5
19548,588,wind-energy,5
28263,586,what-is-datascience,5
38882,53,c-for-everyone,4
924,199,financial-markets-global,5
36938,320,it-security,5
6344,20,applied-data-science-capstone,5
15821,239,global-financial-crisis,5
37018,108,cs-fundamentals-2,4
38182,511,supply-chain-logistics,4
34321,77,company-future-management,5
36914,381,neural-networks-deep-learning,5
11080,439,python,5
24045,250,grammar-punctuation,5
2825,240,global-financial-markets-instruments,5
18609,586,what-is-datascience,2
28529,199,financial-markets-global,5
27632,376,nanotechnology,4
5239,222,gcp-infrastructure-foundation,4
7030,227,gestion-organizaciones-efectivas,5
35399,121,data-visualization-tableau,5
5981,160,english-principles,5
28137,294,introancientegypt,5
25739,267,indigenous-canada,5
16989,427,professional-emails-english,5
5751,0,aboriginal-education,4
40100,452,python-osnovy-programmirovaniya,4
22680,338,machine-learning-business-professionals,5
27074,443,python-data-analysis,5
36470,402,personal-branding,4
28950,569,wharton-contagious-viral-marketing,5
26523,186,excel-vba-for-creative-problem-solving-part-1,4
4306,49,business,5
33731,311,introduction-to-calculus,5
35255,123,datasciencemathskills,5
21576,341,machine-learning-with-python,5
1511,335,linear-algebra-machine-learning,5
3084,185,excel-para-negocios,5
27573,481,sequence-models-in-nlp,4
2990,337,machine-learning,2
22623,516,sustainable-tourism,5
21548,379,negotiation,5
5586,120,data-scientists-tools,4
6634,193,feminism-social-justice,5
5071,171,estrategia-marketing-digital,5
10676,206,food-and-health,5
38047,439,python,4
14885,48,build-a-computer,5
28783,229,gestionempresarialpyme,5
35569,442,python-data,5
18395,524,technical-support-fundamentals,5
24221,588,wind-energy,4
32643,332,learning-how-to-learn,5
37899,442,python-data,5
9923,364,modern-art-ideas,5
22262,285,intro-accounting-data-analytics-visual,5
30263,106,crypto,2
37761,469,role-of-advertising,5
2120,582,wharton-quantitative-modeling,5
21651,586,what-is-datascience,5
30433,181,excel-data-analysis-fundamentals,5
9517,585,what-is-compliance,5
28970,529,the-science-of-well-being,5
24066,332,learning-how-to-learn,3
28455,332,learning-how-to-learn,4
26125,493,software-processes-and-agile-practices,4
39982,551,uva-darden-digital-product-management,5
33953,337,machine-learning,5
23854,102,craft-of-plot,5
23203,441,python-crash-course,5
2073,332,learning-how-to-learn,5
38848,53,c-for-everyone,4
19101,75,communication-strategies-virtual-age,5
39754,364,modern-art-ideas,5
29,450,python-network-data,5
26254,528,the-cycle,5
32374,459,r-programming,5
20297,338,machine-learning-business-professionals,5
18928,250,grammar-punctuation,5
12279,515,sustainable-finance,5
10947,146,duke-programming-web,5
36461,371,multivariate-calculus-machine-learning,5
1623,180,excel-data-analysis,5
26892,146,duke-programming-web,3
32926,328,learn-chinese,5
17527,433,project-planning,5
3563,442,python-data,5
1212,515,sustainable-finance,5
3315,206,food-and-health,5
35451,484,six-sigma-principles,5
34623,556,uva-darden-market-analytics,4
20916,348,marketing-digital,4
25261,572,wharton-entrepreneurship-opportunity,2
5632,499,spectroscopy,5
17906,381,neural-networks-deep-learning,5
28920,441,python-crash-course,1
19262,573,wharton-finance,5
39890,40,big-data-introduction,5
2247,206,food-and-health,5
26562,571,wharton-customer-analytics,3
7634,206,food-and-health,5
33669,524,technical-support-fundamentals,5
27700,93,convolutional-neural-networks-tensorflow,4
16451,65,ciencia-computacao-python-conceitos,5
3692,82,computer-networking,5
18196,380,negotiation-skills,4
11247,309,introduction-tensorflow,2
10895,413,positive-psychology-visionary-science,5
16863,413,positive-psychology-visionary-science,4
5387,141,drug-commercialization,5
4903,264,ibm-penetration-testing-incident-response-forensics,4
17269,442,python-data,5
21196,120,data-scientists-tools,4
871,403,philosophy,4
4537,214,fundamentals-of-graphic-design,5
15041,106,crypto,5
6591,475,science-exercise,5
38671,385,neuroscience-neuroimaging,5
12326,229,gestionempresarialpyme,3
32633,392,oilandgas,5
39252,9,ai-for-everyone,5
24947,573,wharton-finance,5
38024,450,python-network-data,5
23320,82,computer-networking,5
25258,337,machine-learning,5
5994,179,excel-aplicado-negocios-avanzado,5
6301,61,chemicals-health,5
27582,353,matlab,5
5687,335,linear-algebra-machine-learning,5
28506,441,python-crash-course,5
2213,459,r-programming,5
27242,9,ai-for-everyone,5
12753,17,animal-welfare,5
32845,120,data-scientists-tools,5
17469,206,food-and-health,4
7885,271,infrastructure-investing,4
8656,199,financial-markets-global,1
35907,586,what-is-datascience,5
29951,428,progfun1,5
1348,216,game-development,5
38134,433,project-planning,5
6177,586,what-is-datascience,4
1006,96,corporate-finance-essentials,5
25734,586,what-is-datascience,1
26456,450,python-network-data,5
